J Tech Pixel Uploader - Upload Log
[01:52:13] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:14] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:14] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:14] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:14] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:14] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:14] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:14] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:14] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:14] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:14] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:14] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:14] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:14] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:14] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:14] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:14] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:14] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:14] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:14] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:14] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:14] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:14] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:15] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:15] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:15] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:15] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:15] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:15] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:15] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:15] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:15] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:15] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:15] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:15] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:15] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:15] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:15] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:15] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:15] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:15] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:15] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:15] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:15] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:15] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:15] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:16] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:16] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:16] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:16] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:16] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:16] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:16] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:16] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:16] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:16] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:16] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:16] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:16] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:16] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:16] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:16] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:16] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:16] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:16] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:16] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:16] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:16] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:16] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:17] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:17] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:17] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
[01:52:17] 📡 Executing: esptool.py --port COM4 --baud 115200 write_flash --flash_mode dio --flash_freq 40m --flash_size detect 0x00000 C:/Users/asith/Documents/MicroControllerUploaderPython/SampleFirmware/alternating_cols_8x8.bin
